threads,consistent_time,processor1,processor2,processor3,coverage_average,predict
5,2.5805,1,1,3,308591809.59090906,1.007142299586293
5,2.5805,1,1,4,308591809.59090906,0.7376650849008061
5,2.5805,1,2,1,308591809.59090906,3.076051972821552
5,2.5805,1,2,2,308591809.59090906,1.4651109975586212
5,2.5805,1,3,1,308591809.59090906,2.9380621655470796
5,2.5805,1,4,1,308591809.59090906,2.8649938936382813
5,2.5805,2,1,1,308591809.59090906,3.12901661210137
5,2.5805,2,1,2,308591809.59090906,1.4724679029957204
5,2.5805,2,2,1,308591809.59090906,2.931720063621904
5,2.5805,3,1,1,308591809.59090906,3.014955018109592
5,2.5805,4,1,1,308591809.59090906,2.9407407407407407
6,2.5805,1,1,1,308591809.59090906,3.157347363269301
6,2.5805,1,1,2,308591809.59090906,1.513489736070381
6,2.5805,1,1,3,308591809.59090906,0.9943740125621363
6,2.5805,1,2,1,308591809.59090906,2.9131858207270263
6,2.5805,1,3,1,308591809.59090906,2.92242355605889
6,2.5805,2,1,1,308591809.59090906,2.977041993539455
6,2.5805,3,1,1,308591809.59090906,2.9866898148148144
7,2.5805,1,1,1,308591809.59090906,3.1492555528435435
7,2.5805,1,1,2,308591809.59090906,1.5029120559114733
7,2.5805,1,1,3,308591809.59090906,0.9164683737614091
7,2.5805,1,2,1,308591809.59090906,2.966091954022988
7,2.5805,1,3,1,308591809.59090906,2.3235188186565816
7,2.5805,2,1,1,308591809.59090906,3.028400422485624
7,2.5805,3,1,1,308591809.59090906,2.316843239360747
8,2.5805,1,1,1,308591809.59090906,3.141970047485693
8,2.5805,1,1,2,308591809.59090906,1.4881776239907727
8,2.5805,1,2,1,308591809.59090906,2.9444317663167503
8,2.5805,2,1,1,308591809.59090906,3.0138986218173325
9,2.5805,1,1,1,308591809.59090906,3.1312947457832783
9,2.5805,1,1,2,308591809.59090906,1.4952485803685247
9,2.5805,1,2,1,308591809.59090906,2.944095835710211
9,2.5805,2,1,1,308591809.59090906,3.005474027486606
10,11.672,1,1,1,874287072.9285715,9.251010541333121
10,11.672,1,2,1,874287072.9285715,10.386189713472149
10,11.672,2,1,1,874287072.9285715,0.48973289585203955
11,11.672,1,1,1,874287072.9285715,9.796055392362568
11,11.672,1,2,1,874287072.9285715,0.013644020810638596
11,11.672,2,1,1,874287072.9285715,0.010488381906498843
12,11.672,1,1,1,874287072.9285715,10.494515374932567
13,11.672,1,1,1,874287072.9285715,11.187577877887474
14,11.672,1,1,1,874287072.9285715,11.762571802882194
15,11.672,1,1,1,874287072.9285715,12.385398981324279
16,11.672,1,1,1,874287072.9285715,12.718753405252262
17,11.672,1,1,1,874287072.9285715,12.88300220750552
18,11.672,1,1,1,874287072.9285715,12.941567801308349
19,11.672,1,1,1,874287072.9285715,13.016616482658637
1,11.672,1,1,1,874287072.9285715,1.0305764765091783
1,11.672,1,2,1,874287072.9285715,1.9084368868541532
1,11.672,1,3,1,874287072.9285715,2.579048544976468
1,11.672,1,4,1,874287072.9285715,3.262522361359571
1,11.672,1,5,1,874287072.9285715,3.865540652425899
1,11.672,1,6,1,874287072.9285715,4.253489304325645
1,11.672,1,7,1,874287072.9285715,4.960475988100297
1,11.672,1,8,1,874287072.9285715,5.410466787187688
1,11.672,1,9,1,874287072.9285715,5.687000584681349
1,11.672,2,1,1,874287072.9285715,1.5441604487484788
1,11.672,2,2,1,874287072.9285715,1.3872447645534718
1,11.672,2,3,1,874287072.9285715,1.558219635276213
1,11.672,2,4,1,874287072.9285715,1.659203661847698
1,11.672,2,5,1,874287072.9285715,1.7262186464742075
1,11.672,2,6,1,874287072.9285715,1.4584895286649673
1,11.672,2,7,1,874287072.9285715,1.4313393667377923
1,11.672,2,8,1,874287072.9285715,1.4112469319404646
1,11.672,2,9,1,874287072.9285715,1.418157076205288
1,11.672,3,1,1,874287072.9285715,2.1631639423255122
1,11.672,3,2,1,874287072.9285715,1.5619939779190366
1,11.672,3,3,1,874287072.9285715,1.8685663971824222
1,11.672,3,4,1,874287072.9285715,1.660218479745107
1,11.672,3,5,1,874287072.9285715,1.647633432616705
1,11.672,3,6,1,874287072.9285715,1.7486928251456997
1,11.672,3,7,1,874287072.9285715,1.3751016128462201
1,11.672,4,1,1,874287072.9285715,2.659375712007291
1,11.672,4,2,1,874287072.9285715,1.6670237228101747
1,11.672,4,3,1,874287072.9285715,1.7645547039170333
1,11.672,4,4,1,874287072.9285715,1.7474361853432143
1,11.672,4,5,1,874287072.9285715,1.7789157636443997
1,11.672,5,1,1,874287072.9285715,3.215515578941569
1,11.672,5,2,1,874287072.9285715,1.7353553374962831
1,11.672,5,3,1,874287072.9285715,1.7259633868630408
1,11.672,5,4,1,874287072.9285715,1.8993377052381497
1,11.672,6,1,1,874287072.9285715,3.5436274212156174
1,11.672,6,2,1,874287072.9285715,1.4947813280399564
1,11.672,6,3,1,874287072.9285715,1.6980171372874207
1,11.672,7,1,1,874287072.9285715,3.9194089993284082
1,11.672,7,2,1,874287072.9285715,1.401907324221096
1,11.672,7,3,1,874287072.9285715,1.3911965577658851
1,11.672,8,1,1,874287072.9285715,4.402202609941917
1,11.672,8,2,1,874287072.9285715,1.3321007521028065
1,11.672,9,1,1,874287072.9285715,4.392428404771761
1,11.672,9,2,1,874287072.9285715,1.282778327288713
20,11.672,1,1,1,874287072.9285715,12.989094146450034
2,11.672,1,1,1,874287072.9285715,2.0223862494368787
2,11.672,1,2,1,874287072.9285715,3.5680004891021917
2,11.672,1,3,1,874287072.9285715,4.834928130566257
2,11.672,1,4,1,874287072.9285715,5.989019446867464
2,11.672,1,5,1,874287072.9285715,6.929059067972692
2,11.672,1,6,1,874287072.9285715,7.291354322838581
2,11.672,1,7,1,874287072.9285715,7.796927187708751
2,11.672,1,8,1,874287072.9285715,7.813106633643484
2,11.672,1,9,1,874287072.9285715,8.013181381298915
2,11.672,2,1,1,874287072.9285715,1.3934719801341897
2,11.672,2,2,1,874287072.9285715,2.6740589704231486
2,11.672,2,3,1,874287072.9285715,2.9651458185143786
2,11.672,2,4,1,874287072.9285715,3.1216902915217974
2,11.672,2,5,1,874287072.9285715,2.1971650697438023
2,11.672,3,1,1,874287072.9285715,1.8457256712736012
2,11.672,3,2,1,874287072.9285715,3.000668414828526
2,11.672,3,3,1,874287072.9285715,3.5576688612533527
2,11.672,4,1,1,874287072.9285715,2.2586450451845117
2,11.672,4,2,1,874287072.9285715,3.2104741995819124
2,11.672,5,1,1,874287072.9285715,2.6618623001664807
2,11.672,5,2,1,874287072.9285715,2.57637294720113
2,11.672,6,1,1,874287072.9285715,3.2552431950022314
2,11.672,7,1,1,874287072.9285715,3.5082657048391948
2,11.672,8,1,1,874287072.9285715,4.0050784064784
2,11.672,9,1,1,874287072.9285715,4.3260071902449875
3,11.672,1,1,1,874287072.9285715,3.002675447622968
3,11.672,1,2,1,874287072.9285715,5.05960379730374
3,11.672,1,3,1,874287072.9285715,6.8934561776517835
3,11.672,1,4,1,874287072.9285715,7.570372292126087
3,11.672,1,5,1,874287072.9285715,8.16909294512878
3,11.672,1,6,1,874287072.9285715,8.83439297608235
3,11.672,1,7,1,874287072.9285715,0.00850682856656003
3,11.672,2,1,1,874287072.9285715,1.063101136694841
3,11.672,2,2,1,874287072.9285715,3.318831925843783
3,11.672,2,3,1,874287072.9285715,3.399545639890488
3,11.672,3,1,1,874287072.9285715,1.6639105890403147
3,11.672,3,2,1,874287072.9285715,3.1851548642379592
3,11.672,4,1,1,874287072.9285715,2.231142715143174
3,11.672,5,1,1,874287072.9285715,2.443476804555351
3,11.672,6,1,1,874287072.9285715,2.8838266541483426
3,11.672,7,1,1,874287072.9285715,0.0030777586006766958
4,11.672,1,1,1,874287072.9285715,3.9587572920906258
4,11.672,1,2,1,874287072.9285715,6.619406794079283
4,11.672,1,3,1,874287072.9285715,8.592461719670201
4,11.672,1,4,1,874287072.9285715,9.389429651677258
4,11.672,1,5,1,874287072.9285715,9.207225684310169
4,11.672,2,1,1,874287072.9285715,1.1833167744682578
4,11.672,2,2,1,874287072.9285715,5.066851884007641
4,11.672,3,1,1,874287072.9285715,1.5282887931598865
4,11.672,4,1,1,874287072.9285715,2.0896965356727244
4,11.672,5,1,1,874287072.9285715,1.7373184091450347
5,11.672,1,1,1,874287072.9285715,4.924271189300933
5,11.672,1,2,1,874287072.9285715,7.886486486486487
5,11.672,1,3,1,874287072.9285715,9.057189415690232
5,11.672,1,4,1,874287072.9285715,9.488659458580605
5,11.672,2,1,1,874287072.9285715,0.941616851004784
5,11.672,2,2,1,874287072.9285715,4.5761781541598054
5,11.672,3,1,1,874287072.9285715,1.2218535073853467
5,11.672,4,1,1,874287072.9285715,1.4156630159249963
6,11.672,1,1,1,874287072.9285715,5.852093256455253
6,11.672,1,2,1,874287072.9285715,8.936528596585253
6,11.672,1,3,1,874287072.9285715,10.382494218110656
6,11.672,2,1,1,874287072.9285715,1.058934533313979
6,11.672,3,1,1,874287072.9285715,1.647447388107101
7,11.672,1,1,1,874287072.9285715,6.684994272623139
7,11.672,1,2,1,874287072.9285715,9.110209178894788
8,11.672,1,1,1,874287072.9285715,7.605890785872541
8,11.672,1,2,1,874287072.9285715,10.60127157129882
8,11.672,2,1,1,874287072.9285715,1.18894581903006
9,11.672,1,1,1,874287072.9285715,8.467788740568775
9,11.672,1,2,1,874287072.9285715,10.97921173925313
9,11.672,2,1,1,874287072.9285715,1.0096099784618844
